timestamp,id,dlc,data,flag
1478191608.213697,0316,8,45 29 24 ff 29 24 00 ff,S
1478192773.486586,0316,8,45 29 24 ff 29 24 00 ff,S
1478192937.968576,0316,8,45 29 24 ff 29 24 00 ff,S
1478192702.251977,0316,8,45 29 24 ff 29 24 00 ff,S
1478192639.318911,0316,8,45 29 24 ff 29 24 00 ff,S
1478191756.873339,0316,8,45 29 24 ff 29 24 00 ff,S
1478191492.384213,0316,8,45 29 24 ff 29 24 00 ff,S
1478191942.703807,0316,8,45 29 24 ff 29 24 00 ff,S
1478191674.356573,0316,8,45 29 24 ff 29 24 00 ff,S
1478192020.580972,0316,8,45 29 24 ff 29 24 00 ff,S
1478192169.872484,0316,8,45 29 24 ff 29 24 00 ff,S
1478192121.264631,0316,8,45 29 24 ff 29 24 00 ff,S
1478191939.245106,0316,8,45 29 24 ff 29 24 00 ff,S
1478192604.436962,0316,8,45 29 24 ff 29 24 00 ff,S
1478191797.390816,0316,8,45 29 24 ff 29 24 00 ff,S
1478191517.067254,0316,8,45 29 24 ff 29 24 00 ff,S
1478192819.495503,0316,8,45 29 24 ff 29 24 00 ff,S
1478192455.630441,0316,8,45 29 24 ff 29 24 00 ff,S
1478191200.995924,0316,8,45 29 24 ff 29 24 00 ff,S
1478192672.924557,0316,8,45 29 24 ff 29 24 00 ff,S
1478192730.629105,0316,8,45 29 24 ff 29 24 00 ff,S
1478192040.372817,0316,8,45 29 24 ff 29 24 00 ff,S
1478192955.373815,0316,8,45 29 24 ff 29 24 00 ff,S
1478192559.772378,0316,8,45 29 24 ff 29 24 00 ff,S
1478192075.788176,0316,8,45 29 24 ff 29 24 00 ff,S
1478191936.906162,0316,8,45 29 24 ff 29 24 00 ff,S
1478192541.236443,0316,8,45 29 24 ff 29 24 00 ff,S
1478192463.498079,0316,8,45 29 24 ff 29 24 00 ff,S
1478191943.157612,0316,8,45 29 24 ff 29 24 00 ff,S
1478191186.573654,0316,8,45 29 24 ff 29 24 00 ff,S
1478191086.000999,0316,8,45 29 24 ff 29 24 00 ff,S
1478191438.829242,0316,8,45 29 24 ff 29 24 00 ff,S
1478192332.756373,0316,8,45 29 24 ff 29 24 00 ff,S
1478191208.491157,0316,8,45 29 24 ff 29 24 00 ff,S
1478192754.060586,0316,8,45 29 24 ff 29 24 00 ff,S
1478192263.607999,0316,8,45 29 24 ff 29 24 00 ff,S
1478192390.230517,0316,8,45 29 24 ff 29 24 00 ff,S
1478192820.590759,0316,8,45 29 24 ff 29 24 00 ff,S
1478191898.600137,0316,8,45 29 24 ff 29 24 00 ff,S
1478192313.508976,0316,8,45 29 24 ff 29 24 00 ff,S
1478191551.268125,0316,8,45 29 24 ff 29 24 00 ff,S
1478191661.436544,0316,8,45 29 24 ff 29 24 00 ff,S
1478192592.668537,0316,8,45 29 24 ff 29 24 00 ff,S
1478191957.542312,0316,8,45 29 24 ff 29 24 00 ff,S
1478191988.221968,0316,8,45 29 24 ff 29 24 00 ff,S
1478192125.694561,0316,8,45 29 24 ff 29 24 00 ff,S
1478192410.512928,0316,8,45 29 24 ff 29 24 00 ff,S
1478191886.020445,0316,8,45 29 24 ff 29 24 00 ff,S
1478192737.396772,0316,8,45 29 24 ff 29 24 00 ff,S
1478192429.026217,0316,8,45 29 24 ff 29 24 00 ff,S
1478191608.785916,0316,8,45 29 24 ff 29 24 00 ff,S
1478192281.469712,0316,8,45 29 24 ff 29 24 00 ff,S
1478191519.359178,0316,8,45 29 24 ff 29 24 00 ff,S
1478192345.956602,0316,8,45 29 24 ff 29 24 00 ff,S
1478191291.628564,0316,8,45 29 24 ff 29 24 00 ff,S
1478191750.580931,0316,8,45 29 24 ff 29 24 00 ff,S
1478191556.590591,0316,8,45 29 24 ff 29 24 00 ff,S
1478192423.907573,0316,8,45 29 24 ff 29 24 00 ff,S
1478192443.063411,0316,8,45 29 24 ff 29 24 00 ff,S
1478191839.912164,0316,8,45 29 24 ff 29 24 00 ff,S
1478192346.68259,0316,8,45 29 24 ff 29 24 00 ff,S
1478192846.274737,0316,8,45 29 24 ff 29 24 00 ff,S
1478192428.962855,0316,8,45 29 24 ff 29 24 00 ff,S
1478191867.676377,0316,8,45 29 24 ff 29 24 00 ff,S
1478191764.430304,0316,8,45 29 24 ff 29 24 00 ff,S
1478192139.770877,0316,8,45 29 24 ff 29 24 00 ff,S
1478192671.025922,0316,8,45 29 24 ff 29 24 00 ff,S
1478191175.308777,0316,8,45 29 24 ff 29 24 00 ff,S
1478191906.323726,0316,8,45 29 24 ff 29 24 00 ff,S
1478191420.016473,0316,8,45 29 24 ff 29 24 00 ff,S
1478191130.625982,0316,8,45 29 24 ff 29 24 00 ff,S
1478191183.264094,0316,8,45 29 24 ff 29 24 00 ff,S
1478192522.979143,0316,8,45 29 24 ff 29 24 00 ff,S
1478192950.123964,0316,8,45 29 24 ff 29 24 00 ff,S
1478192714.899945,0316,8,45 29 24 ff 29 24 00 ff,S
1478191109.404829,0316,8,45 29 24 ff 29 24 00 ff,S
1478192098.750241,0316,8,45 29 24 ff 29 24 00 ff,S
1478197329.357713,0022,8,4c 2d d0 45 ee 2d 62 4a,F
1478195871.584349,0210,8,d9 75 12 36 b6 3e 4b ee,F
1478198158.326123,04ef,8,e6 2b 9c dc 04 72 9d ab,F
1478195776.186598,03ef,8,d6 59 bf f0 b3 f8 4c 73,F
1478196284.698817,01a5,8,cd 5f c3 2b 6e 8b 00 f2,F
1478196012.531507,03c4,8,6f c7 bd e2 c6 21 17 f5,F
1478196766.369057,0428,8,83 ef c3 ae 7a 9b 23 a1,F
1478196714.96025,0756,8,7d 67 f5 8a bf da c4 05,F
1478198116.64213,011c,8,93 78 96 7c fa 84 7a 8c,F
1478196560.336144,00a8,8,32 e2 44 87 17 18 9c d2,F
1478198102.740101,0085,8,1a f6 99 b0 91 29 de fa,F
1478197647.712533,05ba,8,dd 17 b5 57 51 fe dc ef,F
1478195946.293822,07c5,8,a7 c3 53 56 6c b4 7d ed,F
1478198086.754502,00c1,8,99 dc ff ac 96 13 69 8e,F
1478196479.98422,0004,8,25 55 bc d9 10 1f 92 45,F
1478196416.051016,0691,8,1c c4 37 a9 5e 66 5a fe,F
1478196460.540533,00f1,8,30 30 57 c8 0d 1a 99 9e,F
1478198164.417974,0762,8,f9 1c 7d d9 79 7f cc 03,F
1478197750.094024,0154,8,02 dd 5b 7c 24 76 84 40,F
1478197496.123951,0518,8,81 1f cd d4 42 c5 8a 77,F
1478198103.094214,07f7,8,d1 ed 07 a2 44 f6 c3 57,F
1478196808.34652,063d,8,9f 4c 5c d4 4c 90 31 b3,F
1478196399.654237,054e,8,2b c4 ce f7 cb cd cd e0,F
1478197466.516394,04e0,8,fa d0 b4 d7 2e 77 fb e2,F
1478197410.952486,0451,8,2e 68 06 fd 11 7b 57 12,F
1478196577.84664,05e0,8,4e b3 0c 90 aa 3d c4 ed,F
1478197622.430155,05b9,8,6e 7d 92 7b 71 9b 67 c7,F
1478196154.401117,0417,8,31 87 7a 36 c8 46 7e ad,F
1478196882.12814,0147,8,54 e6 98 87 bf 3e 71 31,F
1478196310.626325,0747,8,5b e1 1e 15 49 74 92 86,F
1478196470.072779,00e6,8,9e 0f 73 39 10 f8 67 3f,F
1478195859.384741,033a,8,e8 54 47 81 84 9c ef 64,F
1478196644.321416,06bf,8,04 3c 60 7a ad 2f 52 f8,F
1478196928.217532,0491,8,1e 0c 4d ea 88 e3 94 91,F
1478196742.924578,00b7,8,5b 34 a5 8d 94 fd 41 1d,F
1478197388.441329,0594,8,3c 47 b8 22 d1 0d 7b 40,F
1478196971.392159,0203,8,9d 17 51 39 46 29 0d 29,F
1478196570.84223,0111,8,ad a6 b5 be 17 87 c7 c0,F
1478195946.577647,0412,8,00 d1 33 f8 99 ad b4 09,F
1478195962.431831,01e9,8,67 b7 5b 84 2a 5a 73 bd,F
1478195839.020909,00d2,8,a0 0e fe 6e 74 78 c9 84,F
1478196127.618909,04bb,8,97 e3 6d 04 ae 40 36 f3,F
1478196196.077286,0602,8,f2 25 e3 8b cc 7d 35 28,F
1478196327.911509,0089,8,6a d1 42 fe 0b 28 dc 9e,F
1478197625.719562,0629,8,02 19 54 a1 70 dd a2 9f,F
1478195870.951626,04b2,8,89 f3 38 d0 df ac 01 6a,F
1478196586.227843,03fb,8,4f db ac 08 c6 bc a4 8a,F
1478197682.870356,0224,8,15 dd 5e aa 52 cf 09 b3,F
1478196290.886613,05c4,8,8e 75 95 b5 75 a0 71 84,F
1478196551.447181,0313,8,7c 11 91 4f f2 6e f8 51,F
1478196366.456589,05d3,8,33 b6 9e 10 6b 28 7b a5,F
1478196758.612312,06a7,8,a2 f4 42 80 90 ae ed 1a,F
1478196242.732656,01e7,8,f5 64 33 0e 27 04 cb dd,F
1478197314.066079,0296,8,f4 0a f7 a9 8c 14 9b 9c,F
1478196544.016196,05d9,8,a5 eb c3 dc cd b6 78 66,F
1478195895.577669,0328,8,43 43 bc bb a2 32 13 ff,F
1478197961.18154,035f,8,38 e6 b2 6d 07 ec e7 f5,F
1478198084.780452,07d3,8,8f b7 39 89 d2 49 de 11,F
1478197401.493341,00b7,8,00 d3 60 31 a6 30 5b 00,F
1478197117.725703,010a,8,7e 75 d4 54 bf 1c 08 d9,F
1478197184.538457,02e2,8,a8 6b d8 42 73 7c 53 e6,F
1478197234.359456,023e,8,61 74 29 53 73 4e 1e 23,F
1478195856.782441,0485,8,cf de 69 fd 90 33 05 25,F
1478196277.783662,061d,8,7f e7 6a 2f 2b 8b 3d e4,F
1478196609.872389,0348,8,c0 a0 ae f9 bc 85 e5 7b,F
1478197600.216726,028a,8,7e c5 6c f5 1d 9d 16 d5,F
1478197556.826613,0276,8,b2 c5 62 00 73 52 97 d6,F
1478196407.865418,0277,8,68 cf 3e 9d 46 6c 97 59,F
1478196551.947726,04b7,8,67 01 5e 35 db 82 14 f7,F
1478196225.776377,0388,8,fa e9 3c f7 34 54 47 d0,F
1478195979.071801,0657,8,0b c5 da 66 ef 15 29 1a,F
1478195867.195468,0057,8,2b 6a 90 8c 88 36 12 17,F
1478196952.801667,0229,8,8c 6a a5 5f 8a 14 34 51,F
1478197009.317651,0627,8,48 97 05 ec a8 67 2a 5d,F
1478197630.028709,021b,8,ec 20 71 62 5d 2a 3d 2b,F
1478195751.384562,0502,8,90 9d 7e e9 a8 ff 99 c9,F
1478197257.784709,0525,8,a4 2b 27 33 ee bf 72 d9,F
1478197704.440581,053e,8,5b 15 29 08 6a 73 a2 22,F
1478195978.57884,044e,8,c0 27 ae 96 2d 17 50 bc,F
1478197962.069465,0473,8,0c 06 a7 7f d9 17 3c 0d,F
1478196358.776569,0087,8,ec 03 b2 fd 5c d9 d2 85,F
1478195856.469971,03cf,8,86 2f 0f 2b e1 59 1a d2,F
1478196298.797145,07db,8,a1 3a e1 ed 34 aa 2b fd,F
1478196423.32743,06aa,8,df d2 7f b0 8f 92 87 04,F
1478198095.389557,0259,8,63 d7 32 03 b7 6a 04 3e,F
1478196078.254961,008b,8,dd f5 eb 61 7d 10 c5 0f,F
1478196477.712677,02cf,8,0f 2b cd d4 4a f2 be 92,F
1478197270.299244,01a0,8,25 e5 47 94 57 a4 01 73,F
1478197386.750351,047e,8,11 1c a8 82 e4 7e f0 10,F
1478197852.751212,0071,8,dd ea 02 64 5c 8e 63 91,F
1478196650.762346,05f0,8,3a a6 3b db ff f2 95 bd,F
1478197086.058905,055f,8,c9 b6 43 9a 4a 1b 6d a8,F
1478195857.237541,0566,8,c2 6a ce e5 32 2c 9c ca,F
1478197757.011105,0255,8,1e b1 cd 79 25 9d 36 ab,F
1478196072.056119,024e,8,7c fb 06 8e e7 7b 82 3c,F
1478196179.762665,007a,8,43 fb bc 2b fb 66 81 73,F
1478198166.83834,00ce,8,77 6b 5a a1 b0 fe 52 e1,F
1478197060.658057,0567,8,3d 81 70 35 6c 11 01 72,F
1478196593.34838,067d,8,5d a9 a7 ae 7c 05 ac ae,F
1478197617.627038,00eb,8,e3 4e 20 92 d5 70 8c 06,F
1478197258.066201,02cd,8,12 2d 81 89 0c 74 75 76,F
1478198119.462587,076e,8,d6 89 9c 7f 7e 1a e3 55,F
1478196154.374339,0036,8,00 e0 7b cc 23 16 71 79,F
1478196252.226074,0731,8,3e f6 b8 55 5a 90 26 c2,F
1478196750.175227,06c5,8,48 dd c4 63 8b 29 1b 6b,F
1478196578.346784,01e7,8,e7 ff 5c 8b f6 90 92 2d,F
1478196760.528909,032f,8,23 c2 f3 66 2e 0c 6c ed,F
1478197524.610528,031c,8,a1 60 d3 d2 4b ee d6 9a,F
1478197589.67654,048c,8,33 52 52 ef 4a b9 ca 05,F
1478197181.715599,00b6,8,ea 93 4a 68 bb 57 38 58,F
1478196318.849834,03c1,8,31 08 74 94 d1 23 e3 d7,F
1478196259.52578,078c,8,d9 97 92 24 40 68 b2 85,F
1478196604.446385,0510,8,d3 cb a4 a1 6a cc bb dc,F
1478196415.831838,0571,8,c7 8b 01 fc 64 57 78 30,F
1478196083.707279,00d2,8,3d d7 0c 78 4e 21 69 00,F
1478197509.543988,0088,8,28 9e 15 9f cd 78 39 81,F
1478197180.677422,0503,8,d8 24 76 f4 aa 39 e1 55,F
1478196862.430736,06a3,8,76 12 c8 2a fd 27 ce 13,F
1478197847.363975,07f1,8,d4 6d 38 d9 25 a1 3b b0,F
1478196969.013875,0732,8,ca 08 c7 4a 02 10 9f 6d,F
1478197474.866464,00a6,8,bd e1 be 55 98 1b 26 8d,F
1478196555.467369,01d6,8,27 b6 b6 a7 5b f0 9b 70,F
1478196277.14589,046c,8,89 04 60 3e de f6 52 1b,F
1478196100.125751,05b5,8,1d b5 4d fb 00 22 43 ef,F
1478196539.888222,01a3,8,8c 43 83 93 16 86 c7 85,F
1478195866.979596,0685,8,22 49 18 eb 6d 11 e0 97,F
1478195972.343624,04db,8,55 cd 34 9e 1b ba b6 40,F
1478196831.811694,04df,8,f2 ef 31 e2 92 59 a1 26,F
1478196184.193057,0395,8,db 08 d8 7e c9 47 ee a8,F
1478196602.74132,02fa,8,85 a2 a5 37 9d 60 70 be,F
1478197452.458335,02c6,8,44 80 c7 b9 36 05 7b ef,F
1478196596.618417,0407,8,6c 8a e6 a3 f5 9d 0d 54,F
1478196331.175758,063d,8,fc be 98 9e 3d da 75 40,F
1478197180.496982,0706,8,e3 a4 44 8a 03 cd c8 cd,F
1478196293.268137,06dc,8,78 b5 d9 52 89 68 f6 46,F
1478196937.850552,00ef,8,24 f8 73 1e a0 e2 5f c2,F
1478196134.991138,01a0,8,0f 28 39 a3 f8 0e 2b 6f,F
1478197085.965143,015f,8,02 4d af df 31 b8 22 11,F
1478197597.312201,047e,8,91 9b ae 3e c8 47 f2 6f,F
1478197894.715359,008a,8,7a 0a 84 1a 50 b4 2b 5e,F
1478197903.680349,07e3,8,74 19 69 7c a1 81 23 1e,F
1478196609.741365,053e,8,d5 f6 5c 33 1f 6a d6 42,F
1478197289.308675,0442,8,1f 7c 1e fc 92 b6 bd 9d,F
1478196564.275578,07f2,8,e6 36 9e 86 d0 b0 72 e2,F
1478196945.878027,02be,8,78 2b c5 9d 22 17 78 ed,F
1478196262.811612,024d,8,0a d0 4c f9 92 3c aa 11,F
1478196547.825362,0561,8,19 43 37 6d 7c 0a 5f 53,F
1478196931.000841,054e,8,96 f3 aa a9 01 75 99 90,F
1478198062.615315,0102,8,b9 1a 0c 34 b7 bb a7 04,F
1478197965.010636,0754,8,73 f0 a6 e8 2f c9 ea 95,F
1478195961.057981,00a9,8,c2 f0 ff ea 3a 22 35 03,F
1478196228.240857,01aa,8,3a 27 06 4f fd 58 e0 ee,F
1478196968.617167,02bb,8,6f 7d 7a 1c 8b df 7f 10,F
1478196146.006461,020f,8,9c a3 d7 62 b8 4f d5 79,F
1478196608.584765,047d,8,eb ab 78 55 9b 70 31 8e,F
1478196331.219447,0332,8,d6 ee 38 e1 96 bc 80 e4,F
1478197265.016238,05c8,8,8c a4 0e 2a fb fd a7 5d,F
1478196343.696602,05ec,8,5e cf 17 41 5c 36 15 71,F
1478197270.458599,04eb,8,59 48 92 19 8f 03 52 3d,F
1478196380.198328,06ba,8,31 81 4d 75 a4 51 50 6f,F
1478196358.346473,0324,8,59 84 02 33 85 b1 ea 4e,F
1478197836.023548,02bf,8,5d 17 cd 07 08 bd 5a 13,F
1478195772.590156,031a,8,5b 9e 05 6c c8 33 0f 52,F
1478196641.397943,01f6,8,e2 1f 7b ed 8d 50 da c0,F
1478197647.963522,00eb,8,30 b8 af bf 84 0d 8e 88,F
1478196989.527017,071e,8,11 40 e9 43 2a 7e 97 ab,F
1478196897.900189,03e7,8,08 13 d2 6d a9 a7 7d 07,F
1478197402.095057,0011,8,2e 39 7e 68 9d 41 63 82,F
1478195945.817761,0210,8,9a 2a a1 b9 69 3a fd 5a,F
1478197114.266966,0080,8,54 88 22 c1 39 48 ea 14,F
1478196768.990065,0622,8,8a 84 b1 db a5 35 5b 90,F
1478196674.476066,0515,8,7e 78 6f 89 68 ff fa c9,F
1478197406.134459,015e,8,a1 1a cc 80 09 6e 7e 9f,F
1478198125.966273,0684,8,dc 9b d3 21 0c 18 ca fd,F
1478197311.24561,0209,8,34 d4 b8 38 01 df 72 1c,F
1478196553.008532,0412,8,46 8b e9 f2 82 d1 96 b0,F
1478196003.287915,05cc,8,1d da 48 20 6f 44 fb f8,F
1478197673.791934,02e7,8,f7 1a 49 15 9f 34 94 92,F
1478196162.90773,0215,8,d8 22 3f 0d 22 cb 11 ab,F
1478195875.213997,05b7,8,f8 4e d0 46 b8 48 65 5a,F
1478196003.445311,0798,8,5f 58 16 35 fb 15 fc fe,F
1478196246.553471,044d,8,03 b3 cc d2 ee 51 45 fb,F
1478196430.470548,03bc,8,df e4 8b 32 d1 81 0e 9a,F
1478197756.140964,0778,8,2c 28 93 de ed a8 d9 79,F
1478198101.395865,0108,8,2a ec d8 ad dc c2 12 bd,F
1478196144.016897,0699,8,89 a7 c4 a4 f5 e8 24 9b,F
1478196373.995065,0563,8,e3 47 6a 16 82 2d 30 e8,F
1478197191.807035,044b,8,5f 47 4c 58 37 fe 00 c0,F
1478196367.097155,0269,8,06 0f 85 ca ab 5a 3a 7d,F
1478197746.085176,06bc,8,ea 02 6c 23 0e e6 33 a3,F
1478197617.872426,05b1,8,36 54 59 50 6d 3a d3 a2,F
1478196108.937404,04e7,8,a4 6a 60 b2 28 de fe 67,F
1478198148.357008,023a,8,87 b7 90 c8 67 cd 2e 8f,F
1478198143.858263,0739,8,ab 64 ba 66 9c 71 35 98,F
1478197664.206127,053c,8,86 4a a4 01 05 bc e1 99,F
1478196931.144646,007f,8,a4 f0 e8 c0 6d 98 81 d1,F
1478196694.952736,06cc,8,79 ba 46 bf 81 40 3e 2f,F
1478196001.431334,0024,8,4b 66 b9 17 ac db 2c 95,F
1478196204.086132,02eb,8,4c 11 8b 3f c5 22 41 74,F
1478196923.293068,0366,8,66 95 b0 c8 00 8a 16 95,F
1478196053.852107,0310,8,bf a8 84 80 a3 be 82 b8,F
1478197804.88215,05e0,8,74 98 c4 b3 e0 bc 3a 28,F
1478195855.724686,0374,8,b0 d4 65 1a 55 2b 42 bc,F
1478196292.525509,0656,8,14 de c9 ec c2 26 38 85,F
1478197436.415852,0635,8,da b4 85 89 05 bd 1a 75,F
1478196246.301479,01dc,8,ff 0e 71 14 f3 3e 10 74,F
1478196641.332639,0679,8,35 4f b3 d8 d2 05 6a b8,F
1478196880.436975,02ba,8,24 de d5 9e 5a 89 d7 3f,F
1478196351.18953,02e0,8,25 80 1f fc 76 11 d8 a7,F
1478196641.706519,03e1,8,7b 16 c0 34 98 e4 44 a0,F
1478197615.665691,0374,8,fe 5c ae 4b f2 a8 8b 3c,F
1478197209.493265,042e,8,82 a5 d0 f2 34 19 e9 d4,F
1478195977.89306,0079,8,64 54 24 a0 50 1e 6e 78,F
1478196757.891702,07e8,8,e5 90 f7 d0 29 5c 62 f7,F
1478196790.715676,025d,8,36 39 a2 c1 a6 4c f7 41,F
1478196546.070774,047a,8,fd 1a 67 79 5a 1e 04 0b,F
1478196212.929079,073d,8,41 13 7a 32 e7 98 5d 42,F
1478195782.687746,0516,8,d4 67 4d 65 a1 80 09 8a,F
1478196555.607533,06c3,8,f7 63 b8 c4 b1 a5 3a 2d,F
1478197621.831886,040d,8,e3 9c ae db 70 a3 77 8f,F
1478197617.563563,01a5,8,7b 6e 66 fe 6c 90 60 d6,F
1478197771.417304,0288,8,59 1c 76 bb 0e 96 9c b2,F
1478196695.160222,01df,8,89 f2 6b e2 65 d0 d5 2b,F
1478195851.359253,0510,8,a3 c1 88 d8 59 b8 db 1f,F
1478197873.552678,010b,8,d7 53 08 fb 46 19 aa e1,F
1478197156.021853,05c6,8,ff b0 bb b0 08 92 79 2b,F
1478196928.864572,06a5,8,f5 84 c5 a0 7d b7 a3 82,F
1478196494.984725,05b7,8,03 e0 19 eb 48 46 f9 57,F
1478196961.847493,0686,8,ae 5b b6 ff 6e 18 db fb,F
1478197681.761878,07b7,8,d8 cf 7c 6b 49 16 54 38,F
1478197912.109008,01a8,8,48 06 c2 c7 e3 65 89 90,F
1478195937.993584,022c,8,02 9f b5 52 8b 82 2d 91,F
1478195939.522204,032b,8,1c 34 9c 99 e2 cd 5d c9,F
1478196154.146506,0249,8,d4 07 0b 4b 3a 99 b6 1b,F
1478196636.983206,000b,8,08 49 a3 11 19 8e 1d 5d,F
1478196364.302032,04d4,8,f0 27 25 11 72 f2 77 be,F
1478197896.263584,0307,8,1f 40 16 1f b5 c0 a5 15,F
1478196767.478033,0681,8,46 97 2a 9f 96 9c 0b 99,F
1478196570.555654,0454,8,52 fc dc 28 d4 77 24 fb,F
1478197689.080554,0130,8,84 16 e3 33 8e 79 b5 18,F
1478196604.304552,07d7,8,36 77 99 e7 9e 44 0f c4,F
1478195988.278033,0514,8,01 67 6c 44 a6 a7 20 2b,F
1478197732.037303,0237,8,3a 75 1e b4 83 69 e1 ec,F
1478196936.230254,0148,8,c9 61 2c b0 ab fa f1 7e,F
1478196236.613598,03ed,8,f9 38 d1 76 c2 96 f8 7d,F
1478197207.110844,0009,8,b1 49 3b 63 a1 f8 62 8e,F
1478197783.342973,046d,8,a1 06 79 0d 68 ce 6d 8f,F
1478196142.812419,046e,8,9e 20 92 6c 2b 93 56 31,F
1478196175.161631,0743,8,de 5a ed 22 99 84 f0 df,F
1478196685.421126,04d2,8,64 d8 84 71 db dd 7a d2,F
1478196291.150139,07f1,8,d1 33 c1 ff c2 af 2b 43,F
1478197166.493322,03a2,8,6e 8e 69 b8 ca db 9b 0f,F
1478196373.906048,0224,8,b4 9d 69 27 26 0c 0d 17,F
1478195940.474686,0403,8,fd 2d ad d9 a4 38 76 a6,F
1478196358.985247,0457,8,3f 37 d8 da 11 0f 2b b7,F
1478196293.768017,055c,8,51 be 1a 70 87 bd 4a 44,F
1478196147.227502,06b1,8,e8 71 26 a6 da fd 02 c7,F
1478198149.736242,06a7,8,12 5a 22 46 16 db 6b fc,F
1478195740.280958,019f,8,34 61 83 40 9a ac 9b f2,F
1478196658.245182,027a,8,41 72 01 d5 ef e1 40 2e,F
1478196076.424501,0510,8,fe 13 20 d3 8f bd ae 4b,F
1478196602.491876,07a4,8,f4 a3 c8 d7 21 72 57 e3,F
1478197656.936443,0126,8,90 06 20 a4 9c dd d7 d7,F
1478196404.654748,0213,8,d7 a7 24 39 47 90 e9 8d,F
1478196547.838274,0198,8,76 e3 16 3d 60 dc d1 71,F
1478196857.164314,030b,8,15 41 5c b3 0c 30 3d 21,F
1478195962.079988,0190,8,a1 79 ae bd 54 37 74 d0,F
1478196209.467118,0388,8,fb ca 7f a8 9a b6 fa 6d,F
1478198165.407133,011c,8,2a 71 81 17 3d aa 73 aa,F
1478196128.213611,059f,8,29 50 b8 f3 e7 ae e5 17,F
1478197460.627216,051e,8,a4 7f fd 21 9a 63 be a9,F
1478196179.675271,0597,8,df 85 31 10 1e 07 88 f9,F
1478196379.634083,00d8,8,3c 25 ae 90 f4 25 69 b2,F
1478196274.244888,0089,8,b9 2a b6 24 06 3b 3f 90,F
1478196627.496415,035a,8,48 34 71 25 65 8f ea 81,F
1478196152.930252,02a5,8,3a cc 75 a2 e0 29 ac 30,F
1478195981.621813,0095,8,19 92 a8 7d 32 ea dc 8a,F
1478197805.583397,0088,8,6a af aa 6f 93 e2 fa 6f,F
1478197623.106351,02e8,8,3f 51 c8 86 1a ff 70 dd,F
1478196210.046608,042d,8,ac 80 0a 3b 49 20 c3 df,F
1478198099.776275,0755,8,2f 0e 36 0b d0 fd f6 c3,F
1478197572.510132,03a6,8,b0 3c cc fd b3 d8 b1 3a,F
1478198131.627829,01fc,8,12 b6 e4 4d 44 48 c2 56,F
1478196422.605087,03c9,8,86 c2 16 9e 64 09 7b 7b,F
1478197944.653462,0158,8,ac e7 e9 7f 7f c2 02 1e,F
1478197209.217115,0069,8,6c e0 b8 ce 02 6e b8 0f,F
1478195945.444546,0332,8,ad 45 dc e0 d9 cf f4 8b,F
1478195871.834549,0111,8,cc 5a 85 ce bf a1 9e 87,F
1478195866.829534,030e,8,0f 9d 3d 5a 66 94 39 82,F
1478195735.793773,057d,8,65 a9 c2 a7 ab 86 c9 a0,F
1478197107.487917,06c1,8,5c 50 23 86 ec 86 5a a7,F
1478197749.649414,060b,8,dd 0a a4 91 95 18 7b 46,F
1478195994.37482,012e,8,e8 af 56 0b 17 41 47 16,F
1478196420.756638,02e7,8,2e 51 08 dc c0 b3 5b 3b,F
1478197173.469131,0367,8,c6 4c 83 96 2b 0a 6a da,F
1478196163.569792,0704,8,cb 62 82 e9 69 46 4d 02,F
1478196445.19992,024e,8,3c e3 85 92 0e 18 d0 b6,F
1478197501.274044,03c2,8,7c 93 ed 46 f1 33 81 f3,F
1478198126.326542,007f,8,9f 70 60 df cd 1a df eb,F
1478196428.919972,0703,8,53 4f 2f 17 d3 df ea 7d,F
1478197347.412995,01a7,8,93 4e 6d 97 1c 46 d8 52,F
1478198133.800036,02b8,8,57 50 bc 12 38 3e 12 89,F
1478196804.986869,062c,8,c5 0a 59 50 e3 cc f9 22,F
1478198052.171811,036f,8,e0 da 86 1d 4f 47 20 3e,F
1478195963.693028,0255,8,1c cc 87 e8 3f 52 0c 26,F
1478196834.456859,03ea,8,f2 50 aa 7e f1 9d e7 55,F
1478197198.689851,0339,8,f7 fb b3 29 cf 14 03 65,F
1478198067.394058,01d5,8,89 3a b3 e6 5c 0b 52 b1,F
1478196732.680311,03e0,8,2d 16 94 39 36 b7 8f 59,F
1478195859.570481,041d,8,f7 ff 40 5c 6b 76 96 48,F
1478196335.436979,0126,8,22 f6 01 a0 81 fc f4 37,F
1478197025.885648,002c,8,d1 e2 6e cd 6d 49 e2 fe,F
1478196970.631419,04e1,8,8e 2f 98 90 6e 11 ec bb,F
1478196196.292961,0004,8,f0 4e 9a d5 3d 7d 32 19,F
1478196292.372405,0418,8,9f 9f 0b 3c a5 d9 06 55,F
1478197184.435698,03c6,8,d0 d0 b3 3f cc fc 73 70,F
1478197176.539407,0406,8,cb ae ce 12 61 47 4f 7d,F
1478196650.481974,00c3,8,76 dd 43 a4 5d 1c 48 2a,F
1478197763.645026,01f9,8,ee ec e1 5b 8d 3e d4 13,F
1478197618.135002,01f1,8,28 d1 82 6d 53 3a 70 0a,F
1478195976.978027,02bf,8,b9 c2 a7 dc ae 61 6f 9b,F
1478196629.725448,0532,8,a5 52 f7 ca c8 cc 45 7d,F
1478197291.155507,0694,8,0b 94 17 8c 5d df e2 f1,F
1478196195.352472,0191,8,aa 15 a8 62 62 fc 7e cd,F
1478196968.610438,03ad,8,34 22 9c b1 17 f6 eb 0d,F
